Code Name	Organisation Name	UPC Short Name	Organisation Type	Web URL	In Use	School Code	Institution Code	Placement Code	Sponsor Code	Department Code	User Defined Field 01	User Defined Field 02	User Defined Field 03	User Defined Field 04	User Defined Field 05	User Defined Field 06	User Defined Field 07	User Defined Field 08	User Defined Field 09	User Defined Field 10	User Defined Field 11	User Defined Field 12	User Defined Field 13	User Defined Field 14	User Defined Field 15	User Defined Field 16	User Defined Field 17	User Defined Field 18	User Defined Field 19	User Defined Field 20	Agent code	Level	Parent Organisation	Eng Primary Lang?	Status	Status start date	Status end date	Academic year style	Admissibility	Country code	Region code
339	United Arab Emirates University		HEI	"http://www.uaeu.ac.ae	"	Y						AE	IAU-009776	IMPORT~27/02/20																	Jameat Alemarat Azlarabia Almottaheda											
341	University of Modern Sciences		HEI	"http://www.ums.ae	"	Y						AE	IAU-024715	IMPORT~27/02/20																	University of Modern Sciences											
342	University of Sharjah		HEI	"http://www.sharjah.ac.ae	"	Y						AE	IAU-009771	IMPORT~27/02/20																	Jameat Al-Shariqah											
343	University of Wollongong in Dubai		HEI	"http://www.uowdubai.ac.ae	"	Y						AE	IAU-020654	IMPORT~27/02/20																	University of Wollongong in Dubai											
344	Alberoni University		HEI	"http://www.au.edu.af	"	Y						AF	IAU-000810	IMPORT~27/02/20																	Alberoni University											
345	American University of Afghanistan		HEI	"http://www.auaf.edu.af	"	Y						AF	IAU-000916	IMPORT~27/02/20																	American University of Afghanistan											
346	Aria Institute of Higher Education		HEI	"http://www.aria.edu.af/en	"	Y						AF	IAU-001074	IMPORT~27/02/20																	Aria Institute of Higher Education											
347	Ariana Institute of Higher Education		HEI	"http://www.ariana.edu.af	"	Y						AF	IAU-001075	IMPORT~27/02/20																	Ariana Institute of Higher Education											
348	Badakhshan Institute of Higher Education		HEI	"http://www.badakhshan-in.edu.af	"	Y						AF	IAU-001360	IMPORT~27/02/20																	Badakhshan Institute of Higher Education											
349	Baghlan University		HEI	"	"	Y						AF	IAU-001365	IMPORT~27/02/20																	Baghlan University											
350	Bakhtar University		HEI	"http://www.bakhtar.edu.af	"	Y						AF	IAU-001393	IMPORT~27/02/20																	Bakhtar University											
351	Balkh University		HEI	"http://www.ba.edu.af	"	Y						AF	IAU-001413	IMPORT~27/02/20																	Balkh University											
352	Bamyaan University		HEI	"http://bu.afghanistan.af/fa	"	Y						AF	IAU-001429	IMPORT~27/02/20																	Bamyaan University											
353	Dawat University		HEI	"http://www.dawat.edu.af	"	Y						AF	IAU-022336	IMPORT~27/02/20																	Dawat University											
354	Faryab University		HEI	"	"	Y						AF	IAU-006264	IMPORT~27/02/20																	Faryab University											
355	Ghalib Institute of Higher Education		HEI	"http://ghalib.edu.af	"	Y						AF	IAU-022351	IMPORT~27/02/20																	Ghalib Institute of Higher Education											
356	Ghazni University		HEI	"http://www.ghi.edu.af	"	Y						AF	IAU-006651	IMPORT~27/02/20																	Ghazni University											
357	Herat University		HEI	"http://www.hu.edu.af	"	Y						AF	IAU-007188	IMPORT~27/02/20																	Herat University											
358	Jawzjan University		HEI	"http://ju.afghanistan.af/fa	"	Y						AF	IAU-009878	IMPORT~27/02/20																	Jawzjan University											
359	Kabul Education University		HEI	"http://www.keu.edu.af	"	Y						AF	IAU-010035	IMPORT~27/02/20																	Kabul Education University											
360	Kabul Medical University		HEI	"http://www.kmu.edu.af	"	Y						AF	IAU-010036	IMPORT~27/02/20																	Kabul Medical University											
361	Kabul Polytechnic University		HEI	"http://www.polytechnic-kabul.org	"	Y						AF	IAU-010037	IMPORT~27/02/20																	Kabul Polytechnic University											
362	Kabul University		HEI	"http://www.ku.edu.af	"	Y						AF	IAU-013550	IMPORT~27/02/20																	Pohantoon Kabul											
363	Kandahar University		HEI	"http://kan.edu.af	"	Y						AF	IAU-010095	IMPORT~27/02/20																	Kandahar University											
229	New Sorbonne University - Paris 3		HEI	"http://www.univ-paris3.fr	"	Y						FR	IAU-019843	IMPORT~27/02/20																	Université Sorbonne Nouvelle - Paris 3											
230	Toulouse III University		HEI	"http://www.univ-tlse3.fr	"	Y						FR	IAU-019849	IMPORT~27/02/20																	Université Toulouse III Paul Sabatier											
231	University of Crete		HEI	"http://www.uoc.gr	"	Y						GR	IAU-013316	IMPORT~27/02/20																	Panepistimio Kritis											
232	Dresden University of Technology		HEI	"http://www.tu-dresden.de	"	Y						DE	IAU-016250	IMPORT~27/02/20																	Technische Universität Dresden											
233	University of Geneva		HEI	"http://www.unige.ch	"	Y						CH	IAU-019587	IMPORT~27/02/20																	Université de Genève											
234	Koç University		HEI	"http://www.ku.edu.tr	"	Y						TR	IAU-010435	IMPORT~27/02/20																	Koç Üniversitesi											
235	University of Milan		HEI	"http://www.unimi.it	"	Y						IT	IAU-018782	IMPORT~27/02/20																	Università degli studi di Milano											
236	University of Konstanz		HEI	"http://www.uni-konstanz.de	"	Y						DE	IAU-019348	IMPORT~27/02/20																	Universität Konstanz											
237	Paris 1 Panthéon-Sorbonne University		HEI	"http://www.univ-paris1.fr	"	Y						FR	IAU-019795	IMPORT~27/02/20																	Université Paris 1 Panthéon Sorbonne											
238	University of Pavia		HEI	"http://www.unipv.it	"	Y						IT	IAU-018791	IMPORT~27/02/20																	Università degli studi di Pavia											
239	University of Wroc?aw		HEI	"http://www.uni.wroc.pl	"	Y						PL	IAU-020744	IMPORT~27/02/20																	Uniwersytet Wroc?awski											
240	"Bohaziçi Üniversitesi"""		HEI	"http://www.boun.edu.tr	"	Y						TR	IAU-001741	JEM25~08/06/21																	"Bohaziçi University"""											
241	Johannes Gutenberg University Mainz		HEI	"http://www.uni-mainz.de	"	Y						DE	IAU-009956	IMPORT~27/02/20																	Johannes Gutenberg-Universität Mainz											
242	University of the Republic		HEI	"http://www.universidad.edu.uy/	"	Y						UY	IAU-017491	IMPORT~27/02/20																	Universidad de la República											
243	Polytechnic University of Madrid		HEI	"http://www.upm.es	"	Y						ES	IAU-018223	IMPORT~27/02/20																	Universidad Politécnica de Madrid											
244	University of Barcelona		HEI	"http://www.ub.edu	"	Y						ES	IAU-019320	IMPORT~27/02/20																	Universitat de Barcelona											
245	Stendhal University		HEI	"https://www.univ-grenoble-alpes.fr/	"	Y						FR	STA-00245	IMPORT~27/02/20																	Université Stendhal											
246	University College Dublin		HEI	"http://www.ucd.ie/	"	Y						IE	STA-00246	IMPORT~27/02/20																	University College Dublin											
247	University of Malta		HEI	"http://www.um.edu.mt	"	Y						MT	IAU-010746	IMPORT~27/02/20																	L-Università ta' Malta											
248	The University of Texas at Dallas		HEI	"http://www.utdallas.edu	"	Y						US	IAU-016604	IMPORT~27/02/20																	The University of Texas at Dallas											
249	University of Warsaw		HEI	"http://www.uw.edu.pl	"	Y						PL	IAU-020743	IMPORT~27/02/20																	Uniwersytet Warszawski											
250	Autonomous University of Madrid		HEI	"http://www.uam.es	"	Y						ES	IAU-017213	IMPORT~27/02/20																	Universidad Autónoma de Madrid											
251	University of the Highlands and Islands		HEI	"http://www.uhi.ac.uk/en	"	Y						XH	IAU-020558	RNS3~30/04/20																	University of the Highlands and Islands - Oilthigh na Gàidhealtachd agus nan Eilean											
252	Universities UK		OTH	"https://www.universitiesuk.ac.uk/	"	Y						XF	STA-00252	IMPORT~27/02/20																	Universities UK											
253	"National Secretariat of Higher Education, Science, Technology and Innovation"		OTH	"http://www.educacionsuperior.gob.ec/	"	Y						EC	STA-00253	IMPORT~27/02/20																	"Secretaria de Educaion Superior, Ciencia, Technologia e Innovacion"											
254	James Hutton Institute		OTH	"http://www.hutton.ac.uk/	"	Y						XH	STA-00254	IMPORT~27/02/20																	James Hutton Institute											
255	Scottish Graduate School for Arts and Humanities		OTH	"http://www.sgsah.ac.uk/	"	Y						XH	STA-00255	IMPORT~27/02/20																	Scottish Graduate School for Arts and Humanities											
256	American Council of Teachers of Russian		OTH	"http://www.actr.org/	"	Y						US	STA-00256	IMPORT~27/02/20																	American Council of Teachers of Russian											
257	Benedict School		OVS	"http://eng.benedict.ru/	"	Y						RU	STA-00257	IMPORT~27/02/20																	Benedict School											
258	Montpellier 3 University		HEI	"http://www.univ-montp3.fr	"	Y						FR	IAU-019805	IMPORT~27/02/20																	Université Paul Valéry Montpellier 3											
259	University of Perugia		HEI	"http://www.unipg.it	"	Y						IT	IAU-018792	IMPORT~27/02/20																	Università degli studi di Perugia											
260	University of New England		HEI	"http://www.une.edu.au	"	Y						AU	IAU-020329	IMPORT~27/02/20																	University of New England											
261	China Scholarship Council		OTH	"http://en.csc.edu.cn/	"	Y						CN	STA-00261	IMPORT~27/02/20																	China Scholarship Council											
262	National Council of Science and Technology of the United Mexican States		OTH	"http://www.conacyt.gob.mx/index.php/becas-y-posgrados/becas-en-el-extranjero	"	Y						MX	STA-00262	IMPORT~27/02/20																	National Council of Science and Technology of the United Mexican States											
263	Foundation for Science and Technology		OTH	"http://www.fct.pt/	"	Y						PT	STA-00263	IMPORT~27/02/20																	Fundação para a Ciência e Tecnologia											
264	University of Jos		HEI	"https://www.unijos.edu.ng	"	Y						NG	IAU-020206	IMPORT~27/02/20																	University of Jos											
265	Said Foundation		OTH	"http://www.saidfoundation.org/	"	Y						XF	STA-00265	IMPORT~27/02/20																	Saïd Foundation											
266	St Andrews Education for Palestinian Students		OTH	"https://www.stepspalestine.org.uk/	"	Y						XH	STA-00266	IMPORT~27/02/20																	St Andrews Education for Palestinian Students											
267	Open Society Foundations		OTH	"https://www.opensocietyfoundations.org/	"	Y						XF	STA-00267	IMPORT~27/02/20																	Open Society Foundations											
268	University of Namibia		HEI	"http://www.unam.na	"	Y						NA	IAU-020320	IMPORT~27/02/20																	University of Namibia											
269	The Chinese University of Hong Kong		HEI	"http://www.cuhk.edu.hk	"	Y						HK	IAU-016414	IMPORT~27/02/20																	The Chinese University of Hong Kong											
270	Russian Language Undergraduate Studies Ltd		OTH	"http://www.rlus.co.uk/index.html	"	Y						RU	STA-00270	IMPORT~27/02/20																	Russian Language Undergraduate Studies Ltd											
271	Henan Normal University		HEI	"http://www.htu.edu.cn	"	Y						CN	IAU-007172	IMPORT~27/02/20																	Henan Shifan Daxue											
272	Charles University in Prague		HEI	"http://www.cuni.cz	"	Y						CZ	IAU-020671	IMPORT~27/02/20																	Univerzita Karlova v Praze											
273	Marshall Aid Commemoration Commission		OTH	"http://www.marshallscholarship.org/	"	Y						XF	STA-00273	IMPORT~27/02/20																	Marshall Aid Commemoration Commission											
274	British Council India		OTH	"https://www.britishcouncil.in/	"	Y						IN	STA-00274	IMPORT~27/02/20																	British Council India											
275	O.P. Jindal Global University		HEI	"http://www.jgu.edu.in	"	Y						IN	IAU-012949	IMPORT~27/02/20																	O.P. Jindal Global University											
276	University of California Berkeley		HEI	"http://www.berkeley.edu	"	Y						US	IAU-020057	IMPORT~27/02/20																	University of California Berkeley											
277	Heidelberg University		HEI	"http://www.uni-heidelberg.de	"	Y						DE	IAU-019340	IMPORT~27/02/20																	Universität Heidelberg											
278	University of Huelva		HEI	"http://www.uhu.es	"	Y						ES	IAU-017468	IMPORT~27/02/20																	Universidad de Huelva											
279	Max Planck Institute for Demporaphic Research		OTH	"https://www.demogr.mpg.de/en/	"	Y						DE	STA-00279	IMPORT~27/02/20																	Max Planck Institut F?r Demografische Forschung											
280	Ghislieri College		HEI	"http://www.ghislieri.it/new/	"	Y						IT	STA-00280	IMPORT~27/02/20																	Collegio Ghislieri											
281	Waseda University		HEI	"http://www.waseda.jp	"	Y						JP	IAU-021138	IMPORT~27/02/20																	Waseda Daigaku											
282	Tel Aviv University		HEI	"http://www.tau.ac.il	"	Y						IL	IAU-016310	IMPORT~27/02/20																	Tel Aviv University											
283	National Trust for Scotland		OTH	"https://www.nts.org.uk/	"	Y						XH	STA-00283	IMPORT~27/02/20																	National Trust for Scotland											
284	Glenalmond College		UKS	"https://www.glenalmondcollege.co.uk/	"	Y						XH	STA-00284	IMPORT~27/02/20																	Glenalmond College											
285	PricewaterhouseCoopers		OTH	"https://www.pwc.co.uk/	"	Y						XF	STA-00285	IMPORT~27/02/20																	PricewaterhouseCoopers											
286	Federal University of Lavras		HEI	"http://www.ufla.br	"	Y						BR	IAU-018635	IMPORT~27/02/20																	Universidade Federal de Lavras											
287	Bulgarian Academy of Sciences		OTH	"http://www.bas.bg/	"	Y						BG	STA-00287	IMPORT~27/02/20																	????????? ???????? ?? ???????											
288	Sorbonne University		HEI	"http://sorbonne-universite.fr	"	Y						FR	IAU-019800	IMPORT~27/02/20																	Sorbonne Université											
289	Palm Beach Atlantic University		HEI	"http://www.pba.edu	"	Y						US	IAU-013283	IMPORT~27/02/20																	Palm Beach Atlantic University											
290	Central South University		HEI	"http://www.csu.edu.cn	"	Y						CN	IAU-002090	IMPORT~27/02/20																	Zhongnan Daxue											
291	University of Rome La Sapienza		HEI	"http://www.uniroma1.it	"	Y						IT	IAU-014486	IMPORT~27/02/20																	Sapienza Università di Roma											
292	National University of Ireland		HEI	"http://www.nui.ie	"	Y						IE	IAU-013067	IMPORT~27/02/20																	Ollscoil na héireann											
293	University of La Laguna		HEI	"http://www.ull.es	"	Y						ES	IAU-017487	IMPORT~27/02/20																	Universidad de La Laguna											
294	University of Bergen		HEI	"http://www.uib.no	"	Y						NO	IAU-019887	IMPORT~27/02/20																	Universitetet i Bergen											
295	Yartek Language Centre		OTH	"http://intisi.ru/en/	"	Y						RU	STA-00295	IMPORT~27/02/20																	Yartek Language Centre											
296	University of the Punjab		HEI	"http://www.pu.edu.pk	"	Y						PK	IAU-020574	IMPORT~27/02/20																	University of the Punjab											
297	University of Alberta		HEI	"https://www.ualberta.ca	"	Y						CA	IAU-020010	IMPORT~27/02/20																	University of Alberta											
298	Commonwealth Scholarship Commission		OTH	"http://cscuk.dfid.gov.uk/	"	Y						XF	STA-00298	IMPORT~27/02/20																	Commonwealth Scholarship Commission											
299	British Golf Museum		OTH	"https://www.britishgolfmuseum.co.uk/	"	Y						XH	STA-00299	IMPORT~27/02/20																	British Golf Museum											
300	Woods Hole Oceanographic Institution		HEI	"http://www.whoi.edu	"	Y						US	IAU-021330	IMPORT~27/02/20																	Woods Hole Oceanographic Institution											
301	University of Caen Normandie		HEI	"http://www.unicaen.fr	"	Y						FR	IAU-019570	IMPORT~27/02/20																	Université de Caen Normandie											
302	The University of British Columbia		HEI	"http://www.ubc.ca	"	Y						CA	IAU-016562	IMPORT~27/02/20																	The University of British Columbia											
303	Lund University		HEI	"http://www.lunduniversity.lu.se	"	Y						SE	IAU-011077	IMPORT~27/02/20																	Lunds universitet											
304	Keio University		HEI	"http://www.keio.ac.jp/index-en.html	"	Y						JP	IAU-010264	IMPORT~27/02/20																	Keio Gijuku Daigaku											
305	The Hebrew University of Jerusalem		HEI	"http://www.huji.ac.il	"	Y						IL	IAU-016461	IMPORT~27/02/20																	The Hebrew University of Jerusalem											
306	University of Le Havre Normandie		HEI	"https://www.univ-lehavre.fr	"	Y						FR	IAU-019695	IMPORT~27/02/20																	Université Le Havre Normandie											
307	University of Dar es Salaam		HEI	"http://www.udsm.ac.tz	"	Y						TZ	IAU-020128	IMPORT~27/02/20																	University of Dar es Salaam											
309	Minzu University of China		HEI	"http://www.muc.edu.cn	"	Y						CN	IAU-011938	IMPORT~27/02/20																	Zhongyang Minzu Daxue											
310	Beijing No 101 School		OVS	"http://www.beijing101.com/	"	Y						CN	STA-00310	IMPORT~27/02/20																	???101??											
311	University of Luxembourg		HEI	"http://www.uni.lu	"	Y						LU	IAU-019698	IMPORT~27/02/20																	Université du Luxembourg											
312	South China University of Technology		HEI	"http://www.scut.edu.cn	"	Y						CN	IAU-015564	IMPORT~27/02/20																	Huanan Ligong Daxue											
313	Qasid Arabic Institute		HEI	"https://www.qasid.com/	"	Y						JO	STA-00313	IMPORT~27/02/20																	Qasid Arabic Institute											
314	Open University of La Salle		HEI	"http://www.uols.org	"	Y						AD	IAU-019355	IMPORT~27/02/20																	Universitat Oberta La Salle											
315	University of Andorra		HEI	"http://www.uda.ad	"	Y						AD	IAU-019319	IMPORT~27/02/20																	Universitat d'Andorra											
316	Abu Dhabi University		HEI	"http://www.adu.ac.ae	"	Y						AE	IAU-000031	IMPORT~27/02/20																	Abu Dhabi University											
317	Ajman University of Science and Technology		HEI	"http://www.ajman.ac.ae	"	Y						AE	IAU-000222	IMPORT~27/02/20																	Ajman University of Science and Technology											
318	Al Ain University of Science and Technology		HEI	"http://www.aau.ac.ae	"	Y						AE	IAU-000741	IMPORT~27/02/20																	Al Ain University of Science and Technology											
319	Al Ghurair University		HEI	"http://www.agu.ae	"	Y						AE	IAU-000743	IMPORT~27/02/20																	Al Ghurair University											
320	Al Hosn University		HEI	"http://www.alhosnu.ae/alhosnu/home.aspx	"	Y						AE	IAU-000744	IMPORT~27/02/20																	Al Hosn University											
